"Station","Location","Disturbance","Mound.5m","Species","Sp_Pin_Hits","Treatment","Block","Date"
1,"D",NA,NA,"Lipia",NA,"WC","C",20000201
1,"E",NA,NA,"Themeda",NA,"WC","C",20000201
1,"E",NA,NA,"P.mezianum",NA,"WC","C",20000201
1,"E",NA,NA,"P.stramineum",2,"WC","C",20000201
1,"E",NA,NA,"Lintonia",1,"WC","C",20000201
1,"E",NA,NA,"Brachiaria",NA,"WC","C",20000201
1,"E",NA,NA,"Aerva",1,"WC","C",20000201
1,"E",NA,NA,"Aspilia",NA,"WC","C",20000201
1,"E",NA,NA,"Commelina",NA,"WC","C",20000201
1,"E",NA,NA,"Conyza",NA,"WC","C",20000201
1,"E",NA,NA,"Discoriste",NA,"WC","C",20000201
1,"E",NA,NA,"Helichrysum",NA,"WC","C",20000201
1,"E",NA,NA,"Hibiscus",NA,"WC","C",20000201
1,"E",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
1,"E",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
1,"E",NA,NA,"Kyllinger",NA,"WC","C",20000201
1,"E",NA,NA,"Misopates",NA,"WC","C",20000201
1,"E",NA,NA,"Monechima",NA,"WC","C",20000201
1,"E",NA,NA,"Monsonia",NA,"WC","C",20000201
1,"E",NA,NA,"Pavonia",NA,"WC","C",20000201
1,"E",NA,NA,"Phyllanthus",NA,"WC","C",20000201
1,"E",NA,NA,"Polygala",NA,"WC","C",20000201
1,"E",NA,NA,"Portulaca",NA,"WC","C",20000201
1,"E",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
1,"E",NA,NA,"Rhynchosia",NA,"WC","C",20000201
1,"E",NA,NA,"Solanum_big",NA,"WC","C",20000201
1,"E",NA,NA,"Solanum_small",NA,"WC","C",20000201
1,"E",NA,NA,"Lipia",NA,"WC","C",20000201
1,"F",NA,NA,"Themeda",2,"WC","C",20000201
1,"F",NA,NA,"P.mezianum",NA,"WC","C",20000201
1,"F",NA,NA,"P.stramineum",NA,"WC","C",20000201
1,"F",NA,NA,"Lintonia",4,"WC","C",20000201
1,"F",NA,NA,"Brachiaria",NA,"WC","C",20000201
1,"F",NA,NA,"Aerva",NA,"WC","C",20000201
1,"F",NA,NA,"Aspilia",1,"WC","C",20000201
1,"F",NA,NA,"Commelina",NA,"WC","C",20000201
1,"F",NA,NA,"Conyza",NA,"WC","C",20000201
1,"F",NA,NA,"Discoriste",NA,"WC","C",20000201
1,"F",NA,NA,"Helichrysum",NA,"WC","C",20000201
1,"F",NA,NA,"Hibiscus",NA,"WC","C",20000201
1,"F",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
1,"F",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
1,"F",NA,NA,"Kyllinger",NA,"WC","C",20000201
1,"F",NA,NA,"Misopates",NA,"WC","C",20000201
1,"F",NA,NA,"Monechima",NA,"WC","C",20000201
1,"F",NA,NA,"Monsonia",NA,"WC","C",20000201
1,"F",NA,NA,"Pavonia",NA,"WC","C",20000201
1,"F",NA,NA,"Phyllanthus",NA,"WC","C",20000201
1,"F",NA,NA,"Polygala",NA,"WC","C",20000201
1,"F",NA,NA,"Portulaca",NA,"WC","C",20000201
1,"F",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
1,"F",NA,NA,"Rhynchosia",NA,"WC","C",20000201
1,"F",NA,NA,"Solanum_big",NA,"WC","C",20000201
1,"F",NA,NA,"Solanum_small",NA,"WC","C",20000201
1,"F",NA,NA,"Lipia",NA,"WC","C",20000201
1,"G",NA,NA,"Themeda",5,"WC","C",20000201
1,"G",NA,NA,"P.mezianum",NA,"WC","C",20000201
1,"G",NA,NA,"P.stramineum",NA,"WC","C",20000201
1,"G",NA,NA,"Lintonia",2,"WC","C",20000201
1,"G",NA,NA,"Brachiaria",NA,"WC","C",20000201
1,"G",NA,NA,"Aerva",NA,"WC","C",20000201
1,"G",NA,NA,"Aspilia",NA,"WC","C",20000201
1,"G",NA,NA,"Commelina",NA,"WC","C",20000201
1,"G",NA,NA,"Conyza",NA,"WC","C",20000201
1,"G",NA,NA,"Discoriste",NA,"WC","C",20000201
1,"G",NA,NA,"Helichrysum",NA,"WC","C",20000201
1,"G",NA,NA,"Hibiscus",NA,"WC","C",20000201
1,"G",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
1,"G",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
1,"G",NA,NA,"Kyllinger",NA,"WC","C",20000201
1,"G",NA,NA,"Misopates",NA,"WC","C",20000201
1,"G",NA,NA,"Monechima",NA,"WC","C",20000201
1,"G",NA,NA,"Monsonia",NA,"WC","C",20000201
1,"G",NA,NA,"Pavonia",NA,"WC","C",20000201
1,"G",NA,NA,"Phyllanthus",NA,"WC","C",20000201
1,"G",NA,NA,"Polygala",NA,"WC","C",20000201
1,"G",NA,NA,"Portulaca",NA,"WC","C",20000201
1,"G",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
1,"G",NA,NA,"Rhynchosia",NA,"WC","C",20000201
1,"G",NA,NA,"Solanum_big",NA,"WC","C",20000201
1,"G",NA,NA,"Solanum_small",NA,"WC","C",20000201
1,"G",NA,NA,"Lipia",NA,"WC","C",20000201
1,"H",NA,NA,"Themeda",NA,"WC","C",20000201
1,"H",NA,NA,"P.mezianum",NA,"WC","C",20000201
1,"H",NA,NA,"P.stramineum",NA,"WC","C",20000201
1,"H",NA,NA,"Lintonia",6,"WC","C",20000201
1,"H",NA,NA,"Brachiaria",2,"WC","C",20000201
1,"H",NA,NA,"Aerva",NA,"WC","C",20000201
1,"H",NA,NA,"Aspilia",NA,"WC","C",20000201
1,"H",NA,NA,"Commelina",NA,"WC","C",20000201
1,"H",NA,NA,"Conyza",NA,"WC","C",20000201
1,"H",NA,NA,"Discoriste",NA,"WC","C",20000201
1,"H",NA,NA,"Helichrysum",NA,"WC","C",20000201
1,"H",NA,NA,"Hibiscus",NA,"WC","C",20000201
1,"H",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
1,"H",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
1,"H",NA,NA,"Kyllinger",NA,"WC","C",20000201
1,"H",NA,NA,"Misopates",NA,"WC","C",20000201
1,"H",NA,NA,"Monechima",1,"WC","C",20000201
1,"H",NA,NA,"Monsonia",NA,"WC","C",20000201
1,"H",NA,NA,"Pavonia",NA,"WC","C",20000201
1,"H",NA,NA,"Phyllanthus",NA,"WC","C",20000201
1,"H",NA,NA,"Polygala",NA,"WC","C",20000201
1,"H",NA,NA,"Portulaca",NA,"WC","C",20000201
1,"H",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
1,"H",NA,NA,"Rhynchosia",NA,"WC","C",20000201
1,"H",NA,NA,"Solanum_big",NA,"WC","C",20000201
1,"H",NA,NA,"Solanum_small",1,"WC","C",20000201
1,"H",NA,NA,"Lipia",NA,"WC","C",20000201
1,"I",NA,NA,"Themeda",NA,"WC","C",20000201
1,"I",NA,NA,"P.mezianum",NA,"WC","C",20000201
1,"I",NA,NA,"P.stramineum",NA,"WC","C",20000201
1,"I",NA,NA,"Lintonia",2,"WC","C",20000201
1,"I",NA,NA,"Brachiaria",1,"WC","C",20000201
1,"I",NA,NA,"Aerva",NA,"WC","C",20000201
1,"I",NA,NA,"Aspilia",1,"WC","C",20000201
1,"I",NA,NA,"Commelina",NA,"WC","C",20000201
1,"I",NA,NA,"Conyza",NA,"WC","C",20000201
1,"I",NA,NA,"Discoriste",NA,"WC","C",20000201
1,"I",NA,NA,"Helichrysum",NA,"WC","C",20000201
1,"I",NA,NA,"Hibiscus",NA,"WC","C",20000201
1,"I",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
1,"I",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
1,"I",NA,NA,"Kyllinger",NA,"WC","C",20000201
1,"I",NA,NA,"Misopates",NA,"WC","C",20000201
1,"I",NA,NA,"Monechima",NA,"WC","C",20000201
1,"I",NA,NA,"Monsonia",NA,"WC","C",20000201
1,"I",NA,NA,"Pavonia",NA,"WC","C",20000201
1,"I",NA,NA,"Phyllanthus",NA,"WC","C",20000201
1,"I",NA,NA,"Polygala",NA,"WC","C",20000201
1,"I",NA,NA,"Portulaca",NA,"WC","C",20000201
1,"I",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
1,"I",NA,NA,"Rhynchosia",NA,"WC","C",20000201
1,"I",NA,NA,"Solanum_big",NA,"WC","C",20000201
1,"I",NA,NA,"Solanum_small",NA,"WC","C",20000201
1,"I",NA,NA,"Lipia",NA,"WC","C",20000201
1,"J",NA,NA,"Themeda",3,"WC","C",20000201
1,"J",NA,NA,"P.mezianum",1,"WC","C",20000201
1,"J",NA,NA,"P.stramineum",NA,"WC","C",20000201
1,"J",NA,NA,"Lintonia",5,"WC","C",20000201
1,"J",NA,NA,"Brachiaria",NA,"WC","C",20000201
1,"J",NA,NA,"Aerva",NA,"WC","C",20000201
1,"J",NA,NA,"Aspilia",NA,"WC","C",20000201
1,"J",NA,NA,"Commelina",NA,"WC","C",20000201
1,"J",NA,NA,"Conyza",NA,"WC","C",20000201
1,"J",NA,NA,"Discoriste",NA,"WC","C",20000201
1,"J",NA,NA,"Helichrysum",NA,"WC","C",20000201
1,"J",NA,NA,"Hibiscus",NA,"WC","C",20000201
1,"J",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
1,"J",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
1,"J",NA,NA,"Kyllinger",NA,"WC","C",20000201
1,"J",NA,NA,"Misopates",NA,"WC","C",20000201
1,"J",NA,NA,"Monechima",NA,"WC","C",20000201
1,"J",NA,NA,"Monsonia",NA,"WC","C",20000201
1,"J",NA,NA,"Pavonia",NA,"WC","C",20000201
1,"J",NA,NA,"Phyllanthus",NA,"WC","C",20000201
1,"J",NA,NA,"Polygala",NA,"WC","C",20000201
1,"J",NA,NA,"Portulaca",NA,"WC","C",20000201
1,"J",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
1,"J",NA,NA,"Rhynchosia",NA,"WC","C",20000201
1,"J",NA,NA,"Solanum_big",NA,"WC","C",20000201
1,"J",NA,NA,"Solanum_small",NA,"WC","C",20000201
1,"J",NA,NA,"Lipia",NA,"WC","C",20000201
2,"J",NA,NA,"Themeda",NA,"WC","C",20000201
2,"J",NA,NA,"P.mezianum",NA,"WC","C",20000201
2,"J",NA,NA,"P.stramineum",3,"WC","C",20000201
2,"J",NA,NA,"Lintonia",1,"WC","C",20000201
2,"J",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"J",NA,NA,"Aerva",NA,"WC","C",20000201
2,"J",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"J",NA,NA,"Commelina",NA,"WC","C",20000201
2,"J",NA,NA,"Conyza",NA,"WC","C",20000201
2,"J",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"J",NA,NA,"Helichrysum",2,"WC","C",20000201
2,"J",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"J",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"J",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"J",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"J",NA,NA,"Misopates",NA,"WC","C",20000201
2,"J",NA,NA,"Monechima",1,"WC","C",20000201
2,"J",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"J",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"J",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"J",NA,NA,"Polygala",NA,"WC","C",20000201
2,"J",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"J",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"J",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"J",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"J",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"J",NA,NA,"Lipia",NA,"WC","C",20000201
2,"I",NA,NA,"Themeda",NA,"WC","C",20000201
2,"I",NA,NA,"P.mezianum",NA,"WC","C",20000201
2,"I",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"I",NA,NA,"Lintonia",3,"WC","C",20000201
2,"I",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"I",NA,NA,"Aerva",NA,"WC","C",20000201
2,"I",NA,NA,"Aspilia",1,"WC","C",20000201
2,"I",NA,NA,"Commelina",NA,"WC","C",20000201
2,"I",NA,NA,"Conyza",NA,"WC","C",20000201
2,"I",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"I",NA,NA,"Helichrysum",2,"WC","C",20000201
2,"I",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"I",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"I",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"I",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"I",NA,NA,"Misopates",NA,"WC","C",20000201
2,"I",NA,NA,"Monechima",NA,"WC","C",20000201
2,"I",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"I",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"I",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"I",NA,NA,"Polygala",NA,"WC","C",20000201
2,"I",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"I",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"I",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"I",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"I",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"I",NA,NA,"Lipia",NA,"WC","C",20000201
2,"H",NA,NA,"Themeda",NA,"WC","C",20000201
2,"H",NA,NA,"P.mezianum",NA,"WC","C",20000201
2,"H",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"H",NA,NA,"Lintonia",4,"WC","C",20000201
2,"H",NA,NA,"Brachiaria",1,"WC","C",20000201
2,"H",NA,NA,"Aerva",NA,"WC","C",20000201
2,"H",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"H",NA,NA,"Commelina",NA,"WC","C",20000201
2,"H",NA,NA,"Conyza",NA,"WC","C",20000201
2,"H",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"H",NA,NA,"Helichrysum",NA,"WC","C",20000201
2,"H",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"H",NA,NA,"Indigofera_sch",1,"WC","C",20000201
2,"H",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"H",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"H",NA,NA,"Misopates",NA,"WC","C",20000201
2,"H",NA,NA,"Monechima",NA,"WC","C",20000201
2,"H",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"H",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"H",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"H",NA,NA,"Polygala",NA,"WC","C",20000201
2,"H",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"H",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"H",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"H",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"H",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"H",NA,NA,"Lipia",NA,"WC","C",20000201
2,"G",NA,NA,"Themeda",NA,"WC","C",20000201
2,"G",NA,NA,"P.mezianum",2,"WC","C",20000201
2,"G",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"G",NA,NA,"Lintonia",1,"WC","C",20000201
2,"G",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"G",NA,NA,"Aerva",NA,"WC","C",20000201
2,"G",NA,NA,"Aspilia",1,"WC","C",20000201
2,"G",NA,NA,"Commelina",NA,"WC","C",20000201
2,"G",NA,NA,"Conyza",NA,"WC","C",20000201
2,"G",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"G",NA,NA,"Helichrysum",NA,"WC","C",20000201
2,"G",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"G",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"G",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"G",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"G",NA,NA,"Misopates",NA,"WC","C",20000201
2,"G",NA,NA,"Monechima",2,"WC","C",20000201
2,"G",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"G",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"G",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"G",NA,NA,"Polygala",NA,"WC","C",20000201
2,"G",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"G",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"G",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"G",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"G",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"G",NA,NA,"Lipia",NA,"WC","C",20000201
2,"F",NA,NA,"Themeda",NA,"WC","C",20000201
2,"F",NA,NA,"P.mezianum",4,"WC","C",20000201
2,"F",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"F",NA,NA,"Lintonia",2,"WC","C",20000201
2,"F",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"F",NA,NA,"Aerva",NA,"WC","C",20000201
2,"F",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"F",NA,NA,"Commelina",NA,"WC","C",20000201
2,"F",NA,NA,"Conyza",NA,"WC","C",20000201
2,"F",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"F",NA,NA,"Helichrysum",NA,"WC","C",20000201
2,"F",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"F",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"F",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"F",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"F",NA,NA,"Misopates",NA,"WC","C",20000201
2,"F",NA,NA,"Monechima",NA,"WC","C",20000201
2,"F",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"F",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"F",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"F",NA,NA,"Polygala",NA,"WC","C",20000201
2,"F",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"F",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"F",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"F",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"F",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"F",NA,NA,"Lipia",NA,"WC","C",20000201
2,"E",NA,NA,"Themeda",NA,"WC","C",20000201
2,"E",NA,NA,"P.mezianum",3,"WC","C",20000201
2,"E",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"E",NA,NA,"Lintonia",NA,"WC","C",20000201
2,"E",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"E",NA,NA,"Aerva",1,"WC","C",20000201
2,"E",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"E",NA,NA,"Commelina",NA,"WC","C",20000201
2,"E",NA,NA,"Conyza",NA,"WC","C",20000201
2,"E",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"E",NA,NA,"Helichrysum",1,"WC","C",20000201
2,"E",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"E",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"E",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"E",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"E",NA,NA,"Misopates",NA,"WC","C",20000201
2,"E",NA,NA,"Monechima",NA,"WC","C",20000201
2,"E",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"E",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"E",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"E",NA,NA,"Polygala",NA,"WC","C",20000201
2,"E",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"E",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"E",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"E",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"E",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"E",NA,NA,"Lipia",NA,"WC","C",20000201
2,"D",NA,NA,"Themeda",NA,"WC","C",20000201
2,"D",NA,NA,"P.mezianum",1,"WC","C",20000201
2,"D",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"D",NA,NA,"Lintonia",2,"WC","C",20000201
2,"D",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"D",NA,NA,"Aerva",NA,"WC","C",20000201
2,"D",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"D",NA,NA,"Commelina",NA,"WC","C",20000201
2,"D",NA,NA,"Conyza",NA,"WC","C",20000201
2,"D",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"D",NA,NA,"Helichrysum",1,"WC","C",20000201
2,"D",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"D",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"D",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"D",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"D",NA,NA,"Misopates",NA,"WC","C",20000201
2,"D",NA,NA,"Monechima",NA,"WC","C",20000201
2,"D",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"D",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"D",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"D",NA,NA,"Polygala",NA,"WC","C",20000201
2,"D",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"D",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"D",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"D",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"D",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"D",NA,NA,"Lipia",NA,"WC","C",20000201
2,"C",NA,NA,"Themeda",NA,"WC","C",20000201
2,"C",NA,NA,"P.mezianum",NA,"WC","C",20000201
2,"C",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"C",NA,NA,"Lintonia",1,"WC","C",20000201
2,"C",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"C",NA,NA,"Aerva",NA,"WC","C",20000201
2,"C",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"C",NA,NA,"Commelina",NA,"WC","C",20000201
2,"C",NA,NA,"Conyza",NA,"WC","C",20000201
2,"C",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"C",NA,NA,"Helichrysum",2,"WC","C",20000201
2,"C",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"C",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"C",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"C",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"C",NA,NA,"Misopates",NA,"WC","C",20000201
2,"C",NA,NA,"Monechima",1,"WC","C",20000201
2,"C",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"C",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"C",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"C",NA,NA,"Polygala",NA,"WC","C",20000201
2,"C",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"C",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"C",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"C",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"C",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"C",NA,NA,"Lipia",NA,"WC","C",20000201
2,"B",NA,NA,"Themeda",NA,"WC","C",20000201
2,"B",NA,NA,"P.mezianum",NA,"WC","C",20000201
2,"B",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"B",NA,NA,"Lintonia",1,"WC","C",20000201
2,"B",NA,NA,"Brachiaria",NA,"WC","C",20000201
2,"B",NA,NA,"Aerva",NA,"WC","C",20000201
2,"B",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"B",NA,NA,"Commelina",NA,"WC","C",20000201
2,"B",NA,NA,"Conyza",NA,"WC","C",20000201
2,"B",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"B",NA,NA,"Helichrysum",3,"WC","C",20000201
2,"B",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"B",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"B",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"B",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"B",NA,NA,"Misopates",NA,"WC","C",20000201
2,"B",NA,NA,"Monechima",NA,"WC","C",20000201
2,"B",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"B",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"B",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"B",NA,NA,"Polygala",NA,"WC","C",20000201
2,"B",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"B",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"B",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"B",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"B",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"B",NA,NA,"Lipia",NA,"WC","C",20000201
2,"A",NA,NA,"Themeda",4,"WC","C",20000201
2,"A",NA,NA,"P.mezianum",NA,"WC","C",20000201
2,"A",NA,NA,"P.stramineum",NA,"WC","C",20000201
2,"A",NA,NA,"Lintonia",2,"WC","C",20000201
2,"A",NA,NA,"Brachiaria",2,"WC","C",20000201
2,"A",NA,NA,"Aerva",NA,"WC","C",20000201
2,"A",NA,NA,"Aspilia",NA,"WC","C",20000201
2,"A",NA,NA,"Commelina",NA,"WC","C",20000201
2,"A",NA,NA,"Conyza",NA,"WC","C",20000201
2,"A",NA,NA,"Discoriste",NA,"WC","C",20000201
2,"A",NA,NA,"Helichrysum",1,"WC","C",20000201
2,"A",NA,NA,"Hibiscus",NA,"WC","C",20000201
2,"A",NA,NA,"Indigofera_sch",NA,"WC","C",20000201
2,"A",NA,NA,"Indigofera_brev",NA,"WC","C",20000201
2,"A",NA,NA,"Kyllinger",NA,"WC","C",20000201
2,"A",NA,NA,"Misopates",NA,"WC","C",20000201
2,"A",NA,NA,"Monechima",NA,"WC","C",20000201
2,"A",NA,NA,"Monsonia",NA,"WC","C",20000201
2,"A",NA,NA,"Pavonia",NA,"WC","C",20000201
2,"A",NA,NA,"Phyllanthus",NA,"WC","C",20000201
2,"A",NA,NA,"Polygala",NA,"WC","C",20000201
2,"A",NA,NA,"Portulaca",NA,"WC","C",20000201
2,"A",NA,NA,"Rhinacanthus",NA,"WC","C",20000201
2,"A",NA,NA,"Rhynchosia",NA,"WC","C",20000201
2,"A",NA,NA,"Solanum_big",NA,"WC","C",20000201
2,"A",NA,NA,"Solanum_small",NA,"WC","C",20000201
2,"A",NA,NA,"Lipia",NA,"WC","C",20000201
3,"A",NA,NA,"Themeda",1,"WC","C",20000201
3,"A",NA,NA,"P.mezianum",2,"WC","C",20000201
3,"A",NA,NA,"P.stramineum",NA,"WC","C",20000201
3,"A",NA,NA,"Lintonia",3,"WC","C",20000201
3,"A",NA,NA,"Brachiaria",1,"WC","C",20000201
3,"A",NA,NA,"Aerva",NA,"WC","C",20000201
3,"A",NA,NA,"Aspilia",NA,"WC","C",20000201
3,"A",NA,NA,"Commelina",NA,"WC","C",20000201
3,"A",NA,NA,"Conyza",NA,"WC","C",20000201
3,"A",NA,NA,"Discoriste",NA,"WC","C",20000201
3,"A",NA,NA,"Helichrysum",NA,"WC","C",20000201
3,"A",NA,NA,"Hibiscus",NA,"WC","C",20000201
